salesid,listid,sellerid,buyerid,eventid,dateid,qtysold,pricepaid,commission,saletime
110,128,15894,22659,121,2066,4,532.00,79.80,2008-08-28 07:02:00
1481,1563,11077,14318,1679,2066,4,352.00,52.80,2008-08-28 09:50:02
2239,2413,36143,12400,7253,2066,1,37.00,5.55,2008-08-28 07:22:18
3708,4009,24486,813,1361,2066,2,190.00,28.50,2008-08-28 03:48:36
1463,1545,6134,2045,1650,2067,3,168.00,25.20,2008-08-29 08:03:47
2042,2185,6775,6387,3773,2067,2,260.00,39.00,2008-08-29 07:32:04
2383,2551,46600,31729,1505,2067,2,412.00,61.80,2008-08-29 02:53:10
3239,3484,47920,18040,4098,2067,2,102.00,15.30,2008-08-29 08:07:14
656,665,49481,26535,7816,2068,1,40.00,6.00,2008-08-30 12:15:33
1233,1293,48817,2626,1176,2068,1,230.00,34.50,2008-08-30 03:31:13
2070,2220,25061,11498,8419,2068,2,402.00,60.30,2008-08-30 09:52:28
5,6,47402,14115,8240,2069,2,154.00,23.10,2008-08-31 09:17:02
433,434,30365,18076,1176,2069,1,106.00,15.90,2008-08-31 11:23:51
655,665,49481,27165,7816,2069,2,80.00,12.00,2008-08-31 12:14:00
1795,1911,36454,1493,481,2069,2,302.00,45.30,2008-08-31 06:33:49
2370,2539,14494,16814,6642,2069,1,144.00,21.60,2008-08-31 02:08:07
2685,2891,23421,7862,8277,2069,1,158.00,23.70,2008-08-31 05:56:23
2871,3070,12592,15480,2443,2069,2,360.00,54.00,2008-08-31 03:24:30
2891,3083,35466,10967,546,2069,3,696.00,104.40,2008-08-31 04:20:28
2943,3143,29704,9547,4571,2069,1,68.00,10.20,2008-08-31 06:49:42
3607,3893,25065,20194,2682,2069,4,736.00,110.40,2008-08-31 11:27:01
308,309,16496,3208,3933,2070,1,49.00,7.35,2008-09-01 07:37:48
444,439,24900,14083,6766,2070,4,608.00,91.20,2008-09-01 01:26:49
445,439,24900,13886,6766,2070,1,152.00,22.80,2008-09-01 01:30:29
562,566,8167,34282,4674,2070,1,213.00,31.95,2008-09-01 02:04:08
585,593,5298,14379,1631,2070,4,900.00,135.00,2008-09-01 04:41:05
1805,1919,32387,12218,2087,2070,1,129.00,19.35,2008-09-01 06:55:24
3503,3776,22191,23028,1878,2070,1,215.00,32.25,2008-09-01 07:07:15
3505,3776,22191,22633,1878,2070,4,860.00,129.00,2008-09-01 07:11:09
3663,3957,32461,3996,1313,2070,2,296.00,44.40,2008-09-01 01:29:24
1004,1015,28304,8155,2894,2071,1,25.00,3.75,2008-09-02 09:20:50
1320,1391,16527,11422,665,2071,3,171.00,25.65,2008-09-02 10:09:40
2131,2288,39546,7060,5176,2071,3,465.00,69.75,2008-09-02 02:12:21
2334,2502,12011,30437,4705,2071,1,177.00,26.55,2008-09-02 12:39:16
3573,3857,32059,2672,8442,2071,1,233.00,34.95,2008-09-02 10:13:45
262,268,17856,10533,2492,2072,2,242.00,36.30,2008-09-03 11:47:53
356,352,45893,31739,6685,2072,4,952.00,142.80,2008-09-03 01:57:38
1968,2114,32756,13270,3882,2017,1,101.00,15.15,2008-07-10 03:55:03
3406,3686,9364,21417,4338,2017,4,448.00,67.20,2008-07-10 03:21:53
3752,4055,21602,11092,2536,2017,4,868.00,130.20,2008-07-10 05:43:11
649,662,47015,13693,1911,2018,1,195.00,29.25,2008-07-11 11:29:12
665,672,40931,32752,403,2018,4,828.00,124.20,2008-07-11 01:57:51
1278,1348,19685,26458,5999,2018,2,246.00,36.90,2008-07-11 06:27:06
1296,1369,3801,38383,2052,2018,2,464.00,69.60,2008-07-11 08:14:13
1303,1375,30406,21783,1946,2018,3,114.00,17.10,2008-07-11 08:43:13
1592,1701,18332,15779,7353,2018,4,968.00,145.20,2008-07-11 06:00:52
2426,2600,27934,17873,2934,2018,2,266.00,39.90,2008-07-11 05:26:49
2583,2770,38504,42086,7792,2018,4,456.00,68.40,2008-07-11 01:10:43
2660,2862,38103,8199,2767,2018,2,224.00,33.60,2008-07-11 04:34:08
2710,2913,17175,1592,8447,2018,4,436.00,65.40,2008-07-11 06:52:14
3407,3686,9364,21825,4338,2018,1,112.00,16.80,2008-07-11 03:24:41
479,473,1142,3495,6831,2019,1,236.00,35.40,2008-07-12 04:29:41
1436,1515,44854,6911,6555,2019,1,34.00,5.10,2008-07-12 06:06:40
2045,2194,34773,32821,7221,2019,2,458.00,68.70,2008-07-12 07:50:37
3116,3338,42543,36330,7404,2019,3,423.00,63.45,2008-07-12 03:23:59
1021,1030,43830,4622,7107,2020,2,134.00,20.10,2008-07-13 10:57:14
1400,1482,19943,14550,2198,2020,1,192.00,28.80,2008-07-13 03:26:08
3382,3665,11581,8781,7836,2020,4,144.00,21.60,2008-07-13 01:55:54
3753,4055,21602,14088,2536,2020,2,434.00,65.10,2008-07-13 05:44:21
3073,3290,37445,31876,2011,2021,1,145.00,21.75,2008-07-14 01:06:24
3605,3890,40935,6807,4661,2021,1,132.00,19.80,2008-07-14 11:24:38
296,300,47991,12871,6666,2022,1,99.00,14.85,2008-07-15 05:22:13
363,357,38435,18756,1439,2022,1,175.00,26.25,2008-07-15 02:27:10
1019,1030,43830,6056,7107,2022,1,67.00,10.05,2008-07-15 10:53:16
2628,2819,42365,14411,6112,2022,1,70.00,10.50,2008-07-15 03:08:44
6,10,24858,24888,3375,2023,2,394.00,59.10,2008-07-16 11:59:24
103,121,36856,16349,219,2023,3,156.00,23.40,2008-07-16 05:37:26
130,138,23922,34648,1382,2023,4,264.00,39.60,2008-07-16 12:17:45
264,269,48328,28873,5801,2023,4,532.00,79.80,2008-07-16 01:01:06
1604,1715,705,13358,2133,2023,2,496.00,74.40,2008-07-16 06:22:48
1773,1893,40046,19155,1888,2023,1,89.00,13.35,2008-07-16 05:27:59
2574,2762,2157,20849,7247,2023,3,84.00,12.60,2008-07-16 12:54:44
351,350,6239,5292,4612,2024,2,322.00,48.30,2008-07-17 01:15:28
755,775,25454,45100,4080,2024,1,43.00,6.45,2008-07-17 10:07:00
1402,1482,19943,17640,2198,2024,3,576.00,86.40,2008-07-17 03:41:40
2022,2167,45273,34203,421,2024,1,162.00,24.30,2008-07-17 06:38:38
2661,2862,38103,12943,2767,2024,1,112.00,16.80,2008-07-17 04:38:51
3761,4061,24203,3065,5252,2024,4,952.00,142.80,2008-07-17 05:52:25
635,648,48673,4119,3518,2025,2,44.00,6.60,2008-07-18 10:09:08
1509,1594,33249,2019,738,2025,4,444.00,66.60,2008-07-18 12:04:43
1919,2062,4412,5392,6073,2025,1,95.00,14.25,2008-07-18 12:54:43
2715,2919,428,3394,5645,2025,2,46.00,6.90,2008-07-18 07:05:42
3359,3633,24464,21825,6089,2025,1,53.00,7.95,2008-07-18 12:59:13
273,276,30941,23491,7871,2026,2,256.00,38.40,2008-07-19 02:21:42
2757,2961,39682,11181,2982,2026,1,37.00,5.55,2008-07-19 09:23:53
3001,3196,29262,3517,4906,2026,3,81.00,12.15,2008-07-19 09:12:05
1067,1086,10986,2259,3162,2027,4,796.00,119.40,2008-07-20 02:50:24
2397,2561,47257,29917,5782,2027,1,212.00,31.80,2008-07-20 03:46:13
3760,4061,24203,5073,5252,2027,1,238.00,35.70,2008-07-20 05:50:50
1984,2135,31128,5304,8259,2028,2,456.00,68.40,2008-07-21 05:05:13
2376,2543,7022,36960,489,2028,4,724.00,108.60,2008-07-21 02:18:48
9,10,24858,29891,3375,2029,3,591.00,88.65,2008-07-22 02:23:17
856,870,7169,4382,1693,2029,1,208.00,31.20,2008-07-22 08:25:16
1401,1482,19943,22222,2198,2029,2,384.00,57.60,2008-07-22 03:36:39
1549,1647,8065,13502,4408,2029,2,178.00,26.70,2008-07-22 03:17:06
2427,2600,27934,27364,2934,2029,1,133.00,19.95,2008-07-22 05:27:06
375,373,1863,25621,8652,2030,1,239.00,35.85,2008-07-23 04:12:07
525,530,29500,9831,3842,2030,2,294.00,44.10,2008-07-23 09:17:11
1706,1816,9659,7807,5903,2030,2,274.00,41.10,2008-07-23 01:12:42
2472,2647,6139,31084,410,2030,1,105.00,15.75,2008-07-23 07:59:57
2783,2985,31150,13125,3498,2030,4,352.00,52.80,2008-07-23 10:38:40
3326,3602,38008,40671,6958,2030,3,192.00,28.80,2008-07-23 11:54:32
574,579,38118,24674,2740,2031,1,119.00,17.85,2008-07-24 03:35:12
3270,3526,19321,12877,3041,2031,1,182.00,27.30,2008-07-24 09:35:10
3386,3670,27599,3528,7006,2031,1,49.00,7.35,2008-07-24 02:06:50
3392,3675,20976,443,219,2031,4,680.00,102.00,2008-07-24 02:21:09
3723,4021,355,36815,15,2031,1,123.00,18.45,2008-07-24 04:28:17
1434,1515,44854,17990,6555,2032,2,68.00,10.20,2008-07-25 05:59:44
1602,1714,18935,19918,2998,2032,1,156.00,23.40,2008-07-25 06:17:03
3299,3572,42583,36432,4612,2032,2,432.00,64.80,2008-07-25 10:37:16
3393,3675,20976,1382,219,2032,2,340.00,51.00,2008-07-25 02:25:51
3606,3890,40935,16078,4661,2032,4,528.00,79.20,2008-07-25 11:25:59
1394,1478,21375,70,6140,2033,2,478.00,71.70,2008-07-26 02:31:45
1621,1732,21164,2297,5020,2033,4,576.00,86.40,2008-07-26 07:13:03
2714,2919,428,10390,5645,2033,1,23.00,3.45,2008-07-26 07:05:20
319,317,26488,15272,8178,2034,4,812.00,121.80,2008-07-27 09:14:44
666,673,31632,1730,764,2034,3,291.00,43.65,2008-07-27 02:06:15
981,991,31861,14379,410,2034,4,1000.00,150.00,2008-07-27 06:58:25
2191,2363,37550,39973,7001,2034,1,82.00,12.30,2008-07-27 05:26:59
2375,2543,7022,42375,489,2034,1,181.00,27.15,2008-07-27 02:18:32
2398,2562,24001,29172,7333,2034,1,160.00,24.00,2008-07-27 03:50:42
2627,2819,42365,24587,6112,2034,2,140.00,21.00,2008-07-27 03:07:28
3193,3427,8621,3713,4098,2034,1,242.00,36.30,2008-07-27 06:32:15
3585,3870,49067,2672,8367,2034,1,127.00,19.05,2008-07-27 10:45:29
650,662,47015,28207,1911,2035,4,780.00,117.00,2008-07-28 11:48:04
1015,1026,7500,12567,7376,2035,3,540.00,81.00,2008-07-28 10:02:02
1591,1701,18332,29425,7353,2035,1,242.00,36.30,2008-07-28 05:59:34
1871,1994,29353,14083,5150,2035,4,488.00,73.20,2008-07-28 10:42:31
1967,2111,6156,9202,8319,2035,2,52.00,7.80,2008-07-28 03:45:41
2260,2436,10553,3178,8515,2035,1,113.00,16.95,2008-07-28 08:28:21
724,748,8582,26636,7043,2072,1,211.00,31.65,2008-09-03 07:07:33
1482,1563,11077,19712,1679,2072,1,88.00,13.20,2008-09-03 09:52:41
2482,2655,8532,20695,5210,2072,1,227.00,34.05,2008-09-03 08:40:54
2602,2789,43822,8303,8520,2072,1,76.00,11.40,2008-09-03 01:54:35
2892,3085,6434,12815,6237,2072,2,392.00,58.80,2008-09-03 04:22:40
3238,3484,47920,21784,4098,2072,4,204.00,30.60,2008-09-03 08:06:35
863,876,13961,7217,4364,2073,2,224.00,33.60,2008-09-04 09:07:34
1047,1063,19385,28965,4234,2073,1,72.00,10.80,2008-09-04 12:59:37
2173,2332,13545,8758,6282,2073,2,446.00,66.90,2008-09-04 04:40:36
3742,4047,46424,10387,6480,2073,4,216.00,32.40,2008-09-04 05:11:18
322,319,44828,24780,1304,2074,2,320.00,48.00,2008-09-05 09:50:15
337,338,1368,42536,2150,2074,1,110.00,16.50,2008-09-05 11:22:01
1044,1061,46864,5304,7081,2074,2,300.00,45.00,2008-09-05 12:55:42
1388,1473,17453,2210,1196,2074,3,429.00,64.35,2008-09-05 01:57:08
1444,1523,25402,12134,2047,2074,2,86.00,12.90,2008-09-05 06:29:19
2481,2655,8532,22235,5210,2074,2,454.00,68.10,2008-09-05 08:35:49
495,497,17589,469,5970,2075,4,276.00,41.40,2008-09-06 06:35:59
1894,2029,42611,31647,586,2075,1,91.00,13.65,2008-09-06 11:57:03
2775,2980,32115,7877,760,2075,3,333.00,49.95,2008-09-06 10:17:10
3237,3484,47920,24288,4098,2075,1,51.00,7.65,2008-09-06 08:06:20
460,463,43440,3132,5848,2076,3,405.00,60.75,2008-09-07 02:51:53
587,593,5298,19517,1631,2076,2,450.00,67.50,2008-09-07 05:02:11
789,808,9624,5928,2480,2076,3,516.00,77.40,2008-09-07 02:26:55
1005,1015,28304,12374,2894,2076,3,75.00,11.25,2008-09-07 09:21:02
1077,1100,47789,19007,7607,2076,1,214.00,32.10,2008-09-07 03:45:04
1114,1150,21589,3928,4666,2076,2,176.00,26.40,2008-09-07 06:39:04
1761,1877,42669,20237,1194,2076,2,450.00,67.50,2008-09-07 04:38:31
2069,2220,25061,18066,8419,2076,4,804.00,120.60,2008-09-07 09:50:11
2243,2421,6512,5870,6581,2076,2,96.00,14.40,2008-09-07 07:37:53
2279,2454,37396,18018,7881,2076,1,140.00,21.00,2008-09-07 09:23:21
3302,3575,12653,12877,6312,2076,1,234.00,35.10,2008-09-07 10:40:48
396,399,20832,9703,6848,2077,3,237.00,35.55,2008-09-08 07:09:58
586,593,5298,20688,1631,2077,3,675.00,101.25,2008-09-08 04:53:49
1174,1219,31567,33394,6894,2077,4,828.00,124.20,2008-09-08 11:07:17
1459,1543,32125,9422,6642,2077,2,176.00,26.40,2008-09-08 07:33:55
1946,2093,24872,1632,6710,2077,2,480.00,72.00,2008-09-08 02:24:53
2347,2516,14950,28165,1856,2077,2,96.00,14.40,2008-09-08 01:00:22
2378,2544,27831,44860,6586,2077,2,234.00,35.10,2008-09-08 02:30:47
2860,3058,36276,5733,4919,2077,1,200.00,30.00,2008-09-08 02:40:07
3343,3620,7839,2372,4520,2077,2,184.00,27.60,2008-09-08 12:24:32
3479,3755,18251,37431,8005,2077,2,190.00,28.50,2008-09-08 06:07:37
961,965,4240,1781,8601,2078,4,384.00,57.60,2008-09-09 05:29:07
1485,1568,43786,15267,5823,2078,1,40.00,6.00,2008-09-09 10:19:52
2894,3085,6434,18063,6237,2078,4,784.00,117.60,2008-09-09 04:23:40
681,697,21857,25159,7200,2079,2,260.00,39.00,2008-09-10 03:19:23
865,876,13961,11681,4364,2079,1,112.00,16.80,2008-09-10 09:21:19
1458,1543,32125,11146,6642,2079,4,352.00,52.80,2008-09-10 07:28:30
1543,1635,32515,6424,1459,2079,2,314.00,47.10,2008-09-10 02:55:01
1822,1939,26281,6273,6685,2079,1,169.00,25.35,2008-09-10 07:38:23
2382,2551,46600,41991,1505,2079,4,824.00,123.60,2008-09-10 02:41:59
3504,3776,22191,30749,1878,2079,2,430.00,64.50,2008-09-10 07:09:30
309,309,16496,11507,3933,2080,3,147.00,22.05,2008-09-11 07:38:23
355,352,45893,39104,6685,2080,1,238.00,35.70,2008-09-11 01:49:50
1212,1266,42418,7877,8705,2080,3,453.00,67.95,2008-09-11 02:18:57
1232,1293,48817,13209,1176,2080,2,460.00,69.00,2008-09-11 03:30:32
1287,1362,32077,19187,8218,2080,1,242.00,36.30,2008-09-11 07:25:39
2276,2453,9394,6387,1763,2080,2,448.00,67.20,2008-09-11 09:19:58
254,262,46920,39132,6794,2081,4,348.00,52.20,2008-09-12 10:00:44
1445,1523,25402,18018,2047,2081,1,43.00,6.45,2008-09-12 06:29:29
1796,1911,36454,11611,481,2081,1,151.00,22.65,2008-09-12 06:37:35
1806,1919,32387,21623,2087,2081,2,258.00,38.70,2008-09-12 06:59:47
2444,2617,49555,31084,2940,2081,1,185.00,27.75,2008-09-12 06:30:40
2457,2633,31988,2043,4710,2081,1,33.00,4.95,2008-09-12 06:54:28
2983,3177,4334,9727,7883,2081,2,48.00,7.20,2008-09-12 08:16:06
3014,3208,29847,7409,6676,2081,2,434.00,65.10,2008-09-12 09:40:12
3301,3575,12653,16786,6312,2081,2,468.00,70.20,2008-09-12 10:39:14
323,319,44828,31616,1304,2082,4,640.00,96.00,2008-09-13 09:56:40
703,721,32526,24071,537,2082,4,252.00,37.80,2008-09-13 05:23:39
1605,1716,34205,18104,70,2082,1,134.00,20.10,2008-09-13 06:23:10
2278,2454,37396,23143,7881,2082,2,280.00,42.00,2008-09-13 09:21:44
725,748,8582,35545,7043,2083,2,422.00,63.30,2008-09-14 07:19:53
1046,1063,19385,37489,4234,2083,2,144.00,21.60,2008-09-14 12:59:14
2102,2246,48938,1348,1788,2083,4,460.00,69.00,2008-09-14 12:06:15
3432,3709,11830,14088,1289,2083,2,310.00,46.50,2008-09-14 04:27:36
3614,3899,40049,2467,6755,2083,2,160.00,24.00,2008-09-14 11:31:16
395,399,20832,15739,6848,2084,4,316.00,47.40,2008-09-15 07:00:17
956,961,21202,6410,1399,2084,2,84.00,12.60,2008-09-15 04:53:50
969,973,38923,6272,4658,2084,1,153.00,22.95,2008-09-15 06:24:00
1797,1911,36454,13682,481,2084,4,604.00,90.60,2008-09-15 06:38:00
2275,2453,9394,9866,1763,2084,4,896.00,134.40,2008-09-15 09:17:36
2890,3083,35466,24111,546,2084,2,464.00,69.60,2008-09-15 04:19:35
3000,3194,3638,24138,3134,2084,4,532.00,79.80,2008-09-15 09:07:24
3205,3439,27810,5308,295,2084,3,321.00,48.15,2008-09-15 06:49:33
3403,3684,21057,10457,5422,2084,2,120.00,18.00,2008-09-15 03:11:45
3493,3766,2689,21280,7303,2084,2,94.00,14.10,2008-09-15 06:33:30
3615,3899,40049,2936,6755,2084,1,80.00,12.00,2008-09-15 11:31:34
3693,3996,47056,854,2066,2084,4,200.00,30.00,2008-09-15 03:17:57
864,876,13961,16690,4364,2085,4,448.00,67.20,2008-09-16 09:15:49
2756,2959,22340,6151,1296,2085,2,396.00,59.40,2008-09-16 09:23:13
2893,3085,6434,24142,6237,2085,1,196.00,29.40,2008-09-16 04:23:01
461,463,43440,11226,5848,2086,4,540.00,81.00,2008-09-17 02:52:30
970,973,38923,7952,4658,2086,4,612.00,91.80,2008-09-17 06:24:15
2533,2717,6063,1554,727,2035,2,372.00,55.80,2008-07-28 11:04:44
3071,3289,11847,1648,5115,2035,1,135.00,20.25,2008-07-28 01:02:24
3441,3718,22106,21587,1867,2035,1,228.00,34.20,2008-07-28 04:44:02
763,781,17228,17066,507,2036,2,140.00,21.00,2008-07-29 11:16:16
1014,1026,7500,13837,7376,2036,4,720.00,108.00,2008-07-29 10:00:44
2400,2562,24001,30854,7333,2036,2,320.00,48.00,2008-07-29 03:58:33
480,473,1142,18655,6831,2037,2,472.00,70.80,2008-07-30 04:41:20
481,473,1142,18742,6831,2037,4,944.00,141.60,2008-07-30 04:43:03
781,799,17869,38004,7551,2037,1,190.00,28.50,2008-07-30 01:06:17
1022,1034,21716,15086,5562,2037,2,114.00,17.10,2008-07-30 11:04:31
1111,1144,30513,34292,5057,2037,1,213.00,31.95,2008-07-30 06:34:42
2248,2424,10801,7642,4631,2037,1,35.00,5.25,2008-07-30 07:44:41
3333,3607,13336,11156,7389,2037,2,334.00,50.10,2008-07-30 12:05:54
3400,3682,3452,24816,3778,2037,1,41.00,6.15,2008-07-30 03:01:08
3474,3749,26084,27486,1016,2037,4,328.00,49.20,2008-07-30 05:58:14
722,747,31079,18661,6328,2038,2,486.00,72.90,2008-07-31 07:00:26
1765,1878,31399,37480,6578,2038,1,50.00,7.50,2008-07-31 04:59:34
3157,3388,16577,13607,7359,2038,1,154.00,23.10,2008-07-31 04:53:18
177,180,28510,9595,6683,2039,4,356.00,53.40,2008-08-01 10:04:18
388,388,21750,7902,7161,2039,2,316.00,47.40,2008-08-01 06:01:59
437,436,31960,2671,7919,2039,1,22.00,3.30,2008-08-01 12:21:23
591,597,4168,3181,8131,2039,4,844.00,126.60,2008-08-01 05:38:55
2428,2600,27934,35476,2934,2039,4,532.00,79.80,2008-08-01 05:28:36
2701,2906,28786,12657,3042,2039,2,246.00,36.90,2008-08-01 06:33:18
3439,3718,22106,24257,1867,2039,2,456.00,68.40,2008-08-01 04:39:00
293,296,33133,1816,7506,2040,1,182.00,27.30,2008-08-02 04:38:34
352,350,6239,18756,4612,2040,1,161.00,24.15,2008-08-02 01:26:00
1245,1308,2123,12675,410,2040,3,228.00,34.20,2008-08-02 04:18:56
1435,1515,44854,24744,6555,2040,4,136.00,20.40,2008-08-02 06:06:34
1918,2062,4412,18143,6073,2040,2,190.00,28.50,2008-08-02 12:49:40
2793,2991,38128,31926,2297,2040,4,480.00,72.00,2008-08-02 11:24:02
3298,3572,42583,43053,4612,2040,1,216.00,32.40,2008-08-02 10:32:17
3586,3870,49067,7673,8367,2040,2,254.00,38.10,2008-08-02 10:47:32
116,132,18558,14350,5134,2041,2,132.00,19.80,2008-08-03 08:39:48
294,299,48972,3208,2682,2041,1,35.00,5.25,2008-08-03 04:40:15
489,489,718,15362,3285,2041,8,496.00,74.40,2008-08-03 05:48:55
2086,2234,36485,17980,4453,2041,2,416.00,62.40,2008-08-03 11:09:02
1601,1714,18935,27683,2998,2042,2,312.00,46.80,2008-08-04 06:14:08
1624,1738,26038,10789,6683,2042,1,247.00,37.05,2008-08-04 07:14:06
84,107,2112,3418,5221,2043,2,214.00,32.10,2008-08-05 12:10:39
753,774,6814,6062,7589,2043,1,207.00,31.05,2008-08-05 09:56:42
1218,1279,25830,29307,1746,2043,2,452.00,67.80,2008-08-05 02:41:15
2085,2234,36485,19796,4453,2043,3,624.00,93.60,2008-08-05 11:00:31
2575,2762,2157,38175,7247,2043,2,56.00,8.40,2008-08-05 12:57:03
2700,2906,28786,16566,3042,2043,1,123.00,18.45,2008-08-05 06:25:42
2759,2961,39682,25727,2982,2043,4,148.00,22.20,2008-08-05 09:26:54
3711,4013,49126,25227,6043,2043,4,420.00,63.00,2008-08-05 03:55:31
657,666,41750,15622,3416,2044,2,388.00,58.20,2008-08-06 12:19:33
1289,1366,22964,6014,442,2044,2,90.00,13.50,2008-08-06 07:26:40
2084,2234,36485,20535,4453,2044,1,208.00,31.20,2008-08-06 10:52:44
2257,2433,47503,9898,1088,2044,2,300.00,45.00,2008-08-06 08:19:35
2776,2981,39887,13999,20,2044,1,248.00,37.20,2008-08-06 10:21:04
2782,2985,31150,24587,3498,2044,2,176.00,26.40,2008-08-06 10:34:52
639,651,46608,3487,946,2045,1,233.00,34.95,2008-08-07 10:43:33
1068,1086,10986,17121,3162,2045,2,398.00,59.70,2008-08-07 02:55:53
2898,3087,19384,2547,642,2045,3,738.00,110.70,2008-08-07 04:30:54
3192,3427,8621,12923,4098,2045,2,484.00,72.60,2008-08-07 06:26:03
3465,3745,28789,10045,586,2045,1,120.00,18.00,2008-08-07 05:40:23
24,22,19934,19769,742,2046,2,76.00,11.40,2008-08-08 10:19:05
539,539,18845,10911,8080,2046,1,74.00,11.10,2008-08-08 10:58:59
545,551,45128,16078,742,2046,4,584.00,87.60,2008-08-08 12:12:54
732,756,44592,3455,4352,2046,3,750.00,112.50,2008-08-08 08:06:05
2249,2424,10801,15166,4631,2046,3,105.00,15.75,2008-08-08 07:47:23
3338,3613,20380,1492,8499,2046,2,482.00,72.30,2008-08-08 12:13:17
786,805,20064,46,8201,2047,2,50.00,7.50,2008-08-09 01:58:22
1000,1008,5081,6016,4483,2047,3,189.00,28.35,2008-08-09 09:06:14
2781,2985,31150,27299,3498,2047,1,88.00,13.20,2008-08-09 10:33:44
392,395,48416,15595,491,2048,2,228.00,34.20,2008-08-10 06:41:51
771,786,22602,18018,5535,2048,1,80.00,12.00,2008-08-10 12:07:36
1180,1225,8245,42565,5471,2048,2,42.00,6.30,2008-08-10 11:23:17
2229,2400,6779,4188,4623,2048,2,492.00,73.80,2008-08-10 06:41:28
2529,2707,2170,6368,119,2048,2,46.00,6.90,2008-08-10 11:00:10
2826,3026,31188,16909,4017,2048,1,21.00,3.15,2008-08-10 01:01:35
3027,3224,41916,25816,3500,2048,3,558.00,83.70,2008-08-10 10:13:23
1178,1224,13008,12374,7055,2049,3,735.00,110.25,2008-08-11 11:16:07
1357,1431,32347,9831,3456,2049,2,460.00,69.00,2008-08-11 12:25:23
1358,1433,20970,2597,6589,2049,1,190.00,28.50,2008-08-11 12:27:54
1548,1643,7779,357,3784,2049,4,304.00,45.60,2008-08-11 03:13:56
1603,1714,18935,33344,2998,2049,4,624.00,93.60,2008-08-11 06:21:11
2534,2717,6063,12861,727,2049,1,186.00,27.90,2008-08-11 11:05:59
2745,2952,26374,27410,3047,2049,4,820.00,123.00,2008-08-11 09:05:00
272,276,30941,43904,7871,2050,1,128.00,19.20,2008-08-12 02:11:56
295,299,48972,10661,2682,2050,2,70.00,10.50,2008-08-12 04:52:50
382,381,13100,26574,5128,2050,1,79.00,11.85,2008-08-12 04:54:16
871,884,24502,1817,2784,2050,2,432.00,64.80,2008-08-12 10:00:37
1041,1059,36621,4052,2810,2050,2,194.00,29.10,2008-08-12 12:48:47
1547,1643,7779,904,3784,2050,2,152.00,22.80,2008-08-12 03:10:51
2221,2388,32128,9814,951,2050,2,156.00,23.40,2008-08-12 06:28:55
2473,2649,29932,1785,8677,2050,2,248.00,37.20,2008-08-12 08:00:49
2758,2961,39682,31280,2982,2050,2,74.00,11.10,2008-08-12 09:25:55
3070,3289,11847,14083,5115,2050,4,540.00,81.00,2008-08-12 01:00:25
3388,3670,27599,19632,7006,2050,3,147.00,22.05,2008-08-12 02:14:01
3514,3785,33751,2508,3882,2050,1,75.00,11.25,2008-08-12 07:32:39
2684,2891,23421,21900,8277,2086,3,474.00,71.10,2008-09-17 05:55:29
2774,2980,32115,17064,760,2086,1,111.00,16.65,2008-09-17 10:16:53
2907,3103,39942,30977,701,2086,4,768.00,115.20,2008-09-17 04:59:22
827,841,6112,14264,2551,2087,4,344.00,51.60,2008-09-18 05:57:18
2671,2885,30171,12134,1441,2087,2,498.00,74.70,2008-09-18 05:11:50
3695,3996,47056,3746,2066,2087,2,100.00,15.00,2008-09-18 03:19:45
516,518,40977,16570,8061,2088,1,94.00,14.10,2008-09-19 08:51:54
563,567,13831,4429,1855,2088,3,246.00,36.90,2008-09-19 02:05:58
1259,1324,17760,11681,3984,2088,1,188.00,28.20,2008-09-19 05:00:14
2704,2907,23850,24791,1519,2088,2,72.00,10.80,2008-09-19 06:36:10
3002,3197,12879,20908,4081,2088,2,380.00,57.00,2008-09-19 09:12:55
3430,3707,7143,21479,4426,2088,4,184.00,27.60,2008-09-19 04:14:49
3433,3709,11830,17815,1289,2088,1,155.00,23.25,2008-09-19 04:30:24
3655,3952,30275,35752,5030,2088,2,488.00,73.20,2008-09-19 01:10:19
307,309,16496,18568,3933,2089,2,98.00,14.70,2008-09-20 07:01:36
957,961,21202,10214,1399,2089,1,42.00,6.30,2008-09-20 05:12:52
963,965,4240,11116,8601,2089,2,192.00,28.80,2008-09-20 05:49:30
1222,1281,39480,3151,6619,2089,2,388.00,58.20,2008-09-20 02:58:24
1787,1902,41520,12218,340,2089,1,92.00,13.80,2008-09-20 06:09:29
1862,1975,40186,38762,8165,2089,1,117.00,17.55,2008-09-20 10:14:50
2265,2441,37303,16365,2854,2089,4,932.00,139.80,2008-09-20 08:45:52
3707,4009,24486,19670,1361,2089,3,285.00,42.75,2008-09-20 03:42:16
310,309,16496,19901,3933,2090,4,196.00,29.40,2008-09-21 07:41:26
889,903,20750,46,3278,2090,2,454.00,68.10,2008-09-21 11:59:04
1211,1266,42418,16479,8705,2090,1,151.00,22.65,2008-09-21 01:58:07
1221,1281,39480,3726,6619,2090,1,194.00,29.10,2008-09-21 02:51:29
1721,1832,36696,9312,6183,2090,1,231.00,34.65,2008-09-21 02:03:27
